Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
3697	1	-413.9791	0	-413.9791	0.9977226	150.7043
3698	0	-193.4079	0	-193.4079	4.675576	29.42519
3699	1	-368.0592	0	-368.0592	1.239082	107.8546
3700	0	-157.196	0	-157.196	6.33543	22.42145
3701	1	-332.8412	0	-332.8412	1.686263	82.98395
3702	0	-165.9901	0	-165.9901	5.583858	23.98815
3703	1	-298.732	0	-298.732	1.949595	64.30071
3704	0	-140.8527	0	-140.8527	7.287845	19.8169
3705	1	-283.9777	0	-283.9777	2.423209	57.72096
3706	0	-136.9243	0	-136.9243	7.426771	19.25676
3707	1	-298.268	0	-298.268	1.962428	64.09384
3708	0	-135.5824	0	-135.5824	6.77087	19.09984
3709	1	-304.592	0	-304.592	2.121923	67.21286
3710	0	-160.7058	0	-160.7058	7.270958	22.55079
3711	1	-314.9122	0	-314.9122	1.768983	72.61367
3712	0	-167.7056	0	-167.7056	5.548986	24.2969
3713	1	-296.2955	0	-296.2955	2.37204	62.94867
3714	0	-174.4412	0	-174.4412	4.935346	25.50188
3715	1	-268.2653	0	-268.2653	2.738426	51.3447
3716	0	-173.0389	0	-173.0389	5.443648	25.27537
3717	1	-227.2183	0	-227.2183	3.585459	37.86691
3718	0	-209.8347	0	-209.8347	3.919633	33.25563
3719	1	-223.8906	0	-223.8906	3.775083	36.91627
3720	0	-146.18	0	-146.18	6.27921	20.678
3721	1	-310.9	0	-310.9	1.834366	70.50219
3722	0	-143.8423	0	-143.8423	6.516841	20.32747
3723	1	-322.5456	0	-322.5456	1.711883	76.91396
3724	0	-134.8618	0	-134.8618	7.816159	18.90622
3725	1	-293.4216	0	-293.4216	1.927453	61.48654
3726	0	-138.2809	0	-138.2809	6.737785	19.49697
3727	1	-305.1642	0	-305.1642	1.758452	67.04782
3728	0	-121.5205	0	-121.5205	7.273876	17.16198
3729	1	-315.7945	0	-315.7945	1.83799	73.17069
3730	0	-117.9909	0	-117.9909	7.681074	16.7394
3731	1	-259.7818	0	-259.7818	2.973012	48.15629
3732	0	-121.862	0	-121.862	6.698751	17.04361
3733	1	-323.4926	0	-323.4926	1.715053	77.46925
3734	0	-136.3046	0	-136.3046	8.767439	18.7662
3735	1	-330.0777	0	-330.0777	1.703364	81.32617
3736	0	-199.0214	0	-199.0214	4.855964	30.5331
3737	1	-319.5346	0	-319.5346	1.807738	75.22809
3738	0	-173.2431	0	-173.2431	5.253401	25.32265
3739	1	-292.7253	0	-292.7253	2.539102	61.00631
3740	0	-166.2313	0	-166.2313	5.398777	24.01917
3741	1	-286.5086	0	-286.5086	1.999086	58.28227
3742	0	-144.6683	0	-144.6683	6.695471	20.44842
3743	1	-315.3328	0	-315.3328	2.157948	72.11798
3744	0	-193.1	0	-193.1	4.867135	29.30967
3745	1	-335.8924	0	-335.8924	1.496857	84.80238
3746	0	-190.2075	0	-190.2075	5.094811	28.63461
3747	1	-338.5897	0	-338.5897	1.497538	86.60587
3748	0	-186.5204	0	-186.5204	6.290478	27.092
3749	1	-334.049	0	-334.049	1.733693	83.56488
3750	0	-202.6422	0	-202.6422	3.772525	31.28476
3751	1	-326.7548	0	-326.7548	1.632324	79.31535
3752	0	-214.205	0	-214.205	3.945877	34.36899
3753	1	-330.4792	0	-330.4792	1.593866	81.55121
3754	0	-209.3342	0	-209.3342	3.538441	32.81488
3755	1	-260.9234	0	-260.9234	2.962614	48.5517
3756	0	-212.9601	0	-212.9601	3.748448	34.00898
3757	1	-278.602	0	-278.602	2.32972	55.45789
3758	0	-246.2081	0	-246.2081	3.453187	43.35472
3759	1	-328.7334	0	-328.7334	1.715223	80.5248
3760	0	-229.1393	0	-229.1393	4.11446	37.95499
3761	1	-305.8599	0	-305.8599	2.227652	67.52927
3762	0	-199.9457	0	-199.9457	3.946834	30.75605
3763	1	-317.4322	0	-317.4322	1.878758	74.02672
3764	0	-159.1353	0	-159.1353	5.357636	22.68794
3765	1	-313.0576	0	-313.0576	1.56339	70.33427
3766	0	-169.2383	0	-169.2383	6.64192	24.1509
3767	1	-270.3947	0	-270.3947	2.655506	52.19297
3768	0	-179.1674	0	-179.1674	4.505425	26.27249
3769	1	-296.5946	0	-296.5946	2.153026	63.43693
3770	0	-264.8604	0	-264.8604	2.698303	50.11084
3771	1	-297.0332	0	-297.0332	1.930677	63.37103
3772	0	-255.7711	0	-255.7711	2.978928	46.80401
3773	1	-299.5335	0	-299.5335	2.349285	64.3847
3774	0	-235.1325	0	-235.1325	3.413503	40.1593
3775	1	-318.9886	0	-318.9886	1.699166	74.80536
3776	0	-206.8017	0	-206.8017	3.596227	32.18826
3777	1	-333.4725	0	-333.4725	1.629895	83.43202
3778	0	-198.3119	0	-198.3119	4.429608	30.53031
3779	1	-341.5838	0	-341.5838	1.486658	88.59298
3780	0	-182.5034	0	-182.5034	4.903534	27.13473
3781	1	-360.0938	0	-360.0938	1.379471	101.5873
3782	0	-198.0111	0	-198.0111	4.823439	30.34278
3783	1	-321.3337	0	-321.3337	1.824185	76.20457
3784	0	-229.3994	0	-229.3994	3.730638	38.40652
3785	1	-285.7788	0	-285.7788	2.169429	58.4425
3786	0	-232.0615	0	-232.0615	3.869522	38.98404
3787	1	-296.4945	0	-296.4945	2.009417	63.29747
3788	0	-237.8586	0	-237.8586	3.521178	40.89003
3789	1	-292.7027	0	-292.7027	2.315113	61.53304
3790	0	-253.4483	0	-253.4483	2.816034	46.00227
3791	1	-301.4539	0	-301.4539	2.052879	65.77616
3792	0	-316.1726	0	-316.1726	1.661796	72.9909
3793	1	-324.296	0	-324.296	1.839203	77.79313
3794	0	-343.8664	0	-343.8664	1.386012	89.85972
3795	1	-308.7717	0	-308.7717	2.119482	69.18925
3796	0	-327.4628	0	-327.4628	1.670727	79.79038
3797	1	-290.1203	0	-290.1203	2.469789	60.1564
3798	0	-347.0268	0	-347.0268	1.387152	92.14406
3799	1	-281.0606	0	-281.0606	2.060971	55.8798
3800	0	-331.4417	0	-331.4417	1.691883	82.14597
3801	1	-270.6798	0	-270.6798	2.618839	52.31864
3802	0	-328.998	0	-328.998	1.838119	80.3539
3803	1	-320.2045	0	-320.2045	1.898371	75.4587
3804	0	-332.6513	0	-332.6513	1.417557	82.08722
3805	1	-269.0758	0	-269.0758	2.733218	51.64544
3806	0	-341.1891	0	-341.1891	1.64624	88.10737
3807	1	-312.3238	0	-312.3238	2.156426	70.72949
3808	0	-386.2416	0	-386.2416	1.132513	123.3573
3809	1	-258.35	0	-258.35	2.769215	47.73615
3810	0	-369.6463	0	-369.6463	1.218841	109.127
3811	1	-248.5049	0	-248.5049	3.075117	44.36597
3812	0	-348.4743	0	-348.4743	1.398418	93.21611
3813	1	-240.0905	0	-240.0905	3.348111	41.64846
3814	0	-312.4534	0	-312.4534	2.137414	70.86171
3815	1	-245.481	0	-245.481	3.102787	43.38369
3816	0	-322.2838	0	-322.2838	1.678028	76.70677
3817	1	-183.7185	0	-183.7185	5.173462	27.34173
3818	0	-355.0488	0	-355.0488	1.356261	97.92044
3819	1	-182.1774	0	-182.1774	5.312295	27.00481
3820	0	-345.1878	0	-345.1878	1.426214	90.95412
3821	1	-159.8621	0	-159.8621	4.969011	22.57843
3822	0	-309.792	0	-309.792	2.028922	69.88373
3823	1	-129.2999	0	-129.2999	8.017715	18.1609
3824	0	-308.3001	0	-308.3001	2.161521	68.8482
3825	1	-82.94911	0	-82.94911	9.870931	12.86196
3826	0	-349.1011	0	-349.1011	1.645825	92.91628
3827	1	-78.89777	0	-78.89777	9.814155	12.44537
3828	0	-341.4124	0	-341.4124	1.522348	88.50248
3829	1	-123.1306	0	-123.1306	8.625609	17.29549
3830	0	-315.6937	0	-315.6937	1.632668	72.54112
3831	1	-101.6702	0	-101.6702	10.28265	14.6961
3832	0	-310.73	0	-310.73	1.888294	70.46447
3833	1	-104.8755	0	-104.8755	9.847276	15.08708
3834	0	-293.6371	0	-293.6371	1.993862	61.83355
3835	1	-127.2791	0	-127.2791	7.421766	17.95804
3836	0	-321.1589	0	-321.1589	1.748787	76.14023
3837	1	-133.6071	0	-133.6071	6.505099	18.75368
3838	0	-307.2405	0	-307.2405	1.822298	68.47325
3839	1	-128.2642	0	-128.2642	8.039554	18.02788
3840	0	-346.5259	0	-346.5259	1.436317	91.90803
3841	1	-131.9785	0	-131.9785	7.498889	18.58409
3842	0	-350.6168	0	-350.6168	1.868622	91.79739
3843	1	-156.633	0	-156.633	5.542277	22.29925
3844	0	-328.6491	0	-328.6491	1.969496	79.53536
3845	1	-183.0091	0	-183.0091	4.844918	27.23473
3846	0	-338.5584	0	-338.5584	1.396811	86.11348
3847	1	-223.6189	0	-223.6189	3.761475	36.84869
3848	0	-340.6169	0	-340.6169	1.248894	85.88507
3849	1	-207.9695	0	-207.9695	3.715399	32.64828
3850	0	-280.0328	0	-280.0328	2.524255	56.02444
3851	1	-238.893	0	-238.893	3.834782	40.803
3852	0	-297.8885	0	-297.8885	2.053598	64.03993
3853	1	-238.0211	0	-238.0211	3.365232	41.02524
3854	0	-297.7337	0	-297.7337	1.861541	63.46376
3855	1	-207.0254	0	-207.0254	3.744094	32.42178
3856	0	-315.1615	0	-315.1615	1.553956	71.59056
3857	1	-227.977	0	-227.977	4.129614	37.65371
3858	0	-324.5652	0	-324.5652	1.723452	78.09576
3859	1	-185.6216	0	-185.6216	4.169437	27.44434
3860	0	-368.0263	0	-368.0263	1.372262	107.3872
3861	1	-268.2938	0	-268.2938	2.88546	51.17501
3862	0	-372.852	0	-372.852	1.000728	109.5596
3863	1	-293.7666	0	-293.7666	2.817729	60.3121
3864	0	-381.3928	0	-381.3928	1.066342	118.8554
3865	1	-261.3191	0	-261.3191	2.654901	48.77488
3866	0	-329.4524	0	-329.4524	1.537818	80.72047
3867	1	-263.5738	0	-263.5738	2.901376	49.5223
3868	0	-342.9853	0	-342.9853	1.628728	89.27324
3869	1	-283.9627	0	-283.9627	2.252826	57.72595
3870	0	-331.3211	0	-331.3211	1.614554	82.10348
3871	1	-296.9781	0	-296.9781	1.755304	62.36699
3872	0	-344.5056	0	-344.5056	1.509604	90.54855
3873	1	-261.3642	0	-261.3642	2.700272	48.81584
3874	0	-364.588	0	-364.588	1.430979	104.5225
3875	1	-263.9203	0	-263.9203	2.612349	49.73336
3876	0	-318.568	0	-318.568	1.979657	74.38464
3877	1	-268.0247	0	-268.0247	2.308085	50.85119
3878	0	-339.1934	0	-339.1934	1.46561	86.92372
3879	1	-253.0678	0	-253.0678	2.658291	45.67325
3880	0	-332.924	0	-332.924	1.464718	82.64039
3881	1	-264.9482	0	-264.9482	2.659585	50.14264
3882	0	-316.0242	0	-316.0242	2.043905	72.90514
3883	1	-279.4972	0	-279.4972	2.66826	55.59632
3884	0	-319.9727	0	-319.9727	1.648346	75.22794
3885	1	-276.2925	0	-276.2925	2.130687	53.91489
3886	0	-324.9536	0	-324.9536	1.572663	77.99025
3887	1	-293.0822	0	-293.0822	2.451422	61.4058
3888	0	-309.282	0	-309.282	2.123905	69.41752
3889	1	-284.3967	0	-284.3967	2.509266	57.779
3890	0	-310.2029	0	-310.2029	1.850618	70.14808
3891	1	-233.4383	0	-233.4383	3.044481	39.42161
3892	0	-309.7534	0	-309.7534	2.064212	69.79465
3893	1	-258.247	0	-258.247	2.473381	47.26153
3894	0	-324.0085	0	-324.0085	1.475929	76.66801
3895	1	-227.07	0	-227.07	3.526584	37.82656
3896	0	-344.3097	0	-344.3097	1.682671	89.80611
3897	1	-264.6809	0	-264.6809	2.726929	50.03929
3898	0	-367.8001	0	-367.8001	1.10135	106.6887
3899	1	-336.4564	0	-336.4564	1.775196	84.76171
3900	0	-364.0591	0	-364.0591	1.228022	104.5848
3901	1	-355.8958	0	-355.8958	1.408837	98.50438
3902	0	-371.6651	0	-371.6651	1.054926	109.5451
3903	1	-372.3582	0	-372.3582	1.304146	111.0579
3904	0	-342.6444	0	-342.6444	1.65439	88.95498
3905	1	-375.0135	0	-375.0135	1.118437	113.3636
3906	0	-355.5653	0	-355.5653	1.504908	97.90133
3907	1	-365.9538	0	-365.9538	1.188579	105.9482
3908	0	-360.7096	0	-360.7096	1.611069	100.342
3909	1	-414.7879	0	-414.7879	0.8548619	152.4646
3910	0	-340.7794	0	-340.7794	1.462791	87.99815
3911	1	-437.6838	0	-437.6838	0.7890517	180.5086
3912	0	-361.4355	0	-361.4355	1.377612	102.5665
3913	1	-455.8525	0	-455.8525	0.6114974	206.4122
3914	0	-407.3956	0	-407.3956	1.12836	142.1201
3915	1	-432.5121	0	-432.5121	0.7314158	173.678
3916	0	-391.5573	0	-391.5573	1.244832	126.7342
3917	1	-398.6469	0	-398.6469	0.9484883	135.1698
3918	0	-367.4634	0	-367.4634	1.196659	107.2574
3919	1	-422.2306	0	-422.2306	0.8102454	161.1259
3920	0	-364.1768	0	-364.1768	1.089438	103.1841
3921	1	-417.4702	0	-417.4702	0.693553	151.1357
3922	0	-353.4273	0	-353.4273	1.459249	96.65535
3923	1	-402.3393	0	-402.3393	0.9777361	139.0902
3924	0	-355.309	0	-355.309	1.299692	97.966
3925	1	-430.3604	0	-430.3604	0.7305604	170.72
3926	0	-370.1611	0	-370.1611	1.311492	109.3377
3927	1	-489.3997	0	-489.3997	0.530565	265.0349
3928	0	-375.6414	0	-375.6414	1.078747	113.6022
3929	1	-486.5505	0	-486.5505	0.5411285	259.5102
3930	0	-404.9048	0	-404.9048	0.9728827	141.7316
3931	1	-485.3915	0	-485.3915	0.4565509	254.8284
3932	0	-387.4657	0	-387.4657	0.9979368	124.1327
3933	1	-502.9038	0	-502.9038	0.4216633	292.0099
3934	0	-405.3927	0	-405.3927	0.8917806	142.0097
3935	1	-497.9443	0	-497.9443	0.4729143	282.5999
3936	0	-408.1064	0	-408.1064	0.9003342	145.1041
3937	1	-450.8005	0	-450.8005	0.7603443	198.0023
3938	0	-413.6046	0	-413.6046	0.8717392	151.1792
3939	1	-420.7442	0	-420.7442	0.8339287	159.4258
3940	0	-393.5239	0	-393.5239	1.14582	129.6542
3941	1	-444.8072	0	-444.8072	0.7387837	190.4177
3942	0	-396.2781	0	-396.2781	0.913286	132.2033
3943	1	-464.251	0	-464.251	0.5840742	219.887
3944	0	-457.9966	0	-457.9966	0.6102971	209.8972
3945	1	-463.8217	0	-463.8217	0.5728495	218.8771
3946	0	-458.914	0	-458.914	0.6245641	211.5615
3947	1	-457.5455	0	-457.5455	0.6929245	208.9314
3948	0	-420.0324	0	-420.0324	0.8767999	158.5277
3949	1	-454.165	0	-454.165	0.5886088	202.8299
3950	0	-436.5411	0	-436.5411	0.7177417	179.0544
3951	1	-413.3252	0	-413.3252	0.8776414	150.8807
3952	0	-410.2001	0	-410.2001	0.7966668	145.9106
3953	1	-416.0868	0	-416.0868	0.7990643	153.3468
3954	0	-426.1134	0	-426.1134	0.7696939	165.6644
3955	1	-412.6458	0	-412.6458	0.9120019	150.1284
3956	0	-405.39	0	-405.39	0.9742696	142.225
3957	1	-434.0703	0	-434.0703	0.8200165	175.6153
3958	0	-378.5926	0	-378.5926	1.067884	116.2439
3959	1	-420.8735	0	-420.8735	0.8735541	159.5072
3960	0	-382.0073	0	-382.0073	1.253894	118.9814
3961	1	-428.277	0	-428.277	0.8230846	168.534
3962	0	-359.1072	0	-359.1072	1.348772	100.92
3963	1	-438.2881	0	-438.2881	0.6183131	178.1478
3964	0	-351.9774	0	-351.9774	1.390515	95.71606
3965	1	-475.6256	0	-475.6256	0.6285677	238.1719
3966	0	-326.9812	0	-326.9812	1.784182	79.4052
3967	1	-501.3011	0	-501.3011	0.5641927	285.025
3968	0	-320.2117	0	-320.2117	2.306048	73.4751
3969	1	-428.4769	0	-428.4769	0.9661685	166.1477
3970	0	-284.6707	0	-284.6707	2.405805	58.02352
3971	1	-411.266	0	-411.266	1.152367	144.9802
3972	0	-219.4732	0	-219.4732	3.376807	35.52847
3973	1	-411.0065	0	-411.0065	0.8469153	147.9435
3974	0	-182.7688	0	-182.7688	4.739839	27.16772
3975	1	-382.4929	0	-382.4929	1.182204	119.8966
3976	0	-222.2149	0	-222.2149	3.841354	36.4513
3977	1	-382.3753	0	-382.3753	1.139779	119.9349
3978	0	-245.3686	0	-245.3686	2.779249	43.06791
3979	1	-414.6989	0	-414.6989	0.7947103	151.5135
3980	0	-267.4352	0	-267.4352	2.494745	51.00354
3981	1	-426.0456	0	-426.0456	0.6848586	163.0916
3982	0	-262.1484	0	-262.1484	3.203814	48.56185
3983	1	-472.7189	0	-472.7189	0.5914574	234.3239
3984	0	-235.7304	0	-235.7304	3.279634	40.34219
3985	1	-478.588	0	-478.588	0.5335604	244.7069
3986	0	-191.3147	0	-191.3147	4.178417	28.81695
3987	1	-503.7265	0	-503.7265	0.436969	294.6728
3988	0	-186.2485	0	-186.2485	4.727875	27.90081
3989	1	-506.3903	0	-506.3903	0.4778339	300.2877
3990	0	-196.3918	0	-196.3918	4.896465	29.97084
3991	1	-554.3442	0	-554.3442	0.3380042	428.1954
3992	0	-183.2785	0	-183.2785	5.20165	27.2489
3993	1	-506.9008	0	-506.9008	0.3984964	299.8843
3994	0	-183.4519	0	-183.4519	5.193221	27.28468
3995	1	-522.2634	0	-522.2634	0.3956281	338.4258
3996	0	-173.8241	0	-173.8241	5.042618	25.40841
3997	1	-507.8738	0	-507.8738	0.4070088	303.0094
3998	0	-182.469	0	-182.469	5.097591	27.11525
3999	1	-511.2251	0	-511.2251	0.447076	311.684
4000	0	-163.0237	0	-163.0237	6.126391	23.40523
4001	1	-525.4899	0	-525.4899	0.4072084	346.284
4002	0	-186.7872	0	-186.7872	6.197144	27.22046
4003	1	-488.6951	0	-488.6951	0.5075944	263.8783
4004	0	-185.572	0	-185.572	6.031298	27.1658
4005	1	-478.7925	0	-478.7925	0.5617464	245.154
4006	0	-144.9065	0	-144.9065	6.744238	20.47969
4007	1	-499.6649	0	-499.6649	0.4955647	285.8907
4008	0	-147.5463	0	-147.5463	6.232176	20.89193
4009	1	-548.4554	0	-548.4554	0.3136224	410.4956
4010	0	-161.4036	0	-161.4036	5.531911	23.1581
4011	1	-545.905	0	-545.905	0.3794636	400.3123
4012	0	-181.2696	0	-181.2696	5.059206	26.88375
4013	1	-543.3616	0	-543.3616	0.3178766	394.6971
4014	0	-199.7487	0	-199.7487	4.486907	30.84481
4015	1	-547.0741	0	-547.0741	0.3488357	406.2595
4016	0	-194.8328	0	-194.8328	4.153265	29.64351
4017	1	-558.4636	0	-558.4636	0.3043113	442.5797
4018	0	-197.414	0	-197.414	5.29106	29.89149
4019	1	-556.5711	0	-556.5711	0.2860788	435.0283
4020	0	-146.7397	0	-146.7397	6.203499	20.75903
4021	1	-566.3121	0	-566.3121	0.3553739	459.9702
4022	0	-101.1207	0	-101.1207	8.842406	14.75639
4023	1	-568.7548	0	-568.7548	0.3339552	471.6689
4024	0	-74.96119	0	-74.96119	11.37073	12.11594
4025	1	-535.9161	0	-535.9161	0.3784178	374.038
4026	0	-59.5931	0	-59.5931	13.06634	10.77765
4027	1	-514.6716	0	-514.6716	0.5042841	315.3719
4028	0	-112.6685	0	-112.6685	9.503146	15.95539
4029	1	-507.5778	0	-507.5778	0.4340142	303.4436
4030	0	-150.3242	0	-150.3242	6.0954	21.32946
4031	1	-567.0035	0	-567.0035	0.2880037	471.4858
4032	0	-152.9838	0	-152.9838	6.554067	21.72298
4033	1	-527.2372	0	-527.2372	0.347237	349.2172
4034	0	-120.6539	0	-120.6539	7.897861	17.08736
4035	1	-528.0492	0	-528.0492	0.4420631	349.8354
4036	0	-116.1091	0	-116.1091	7.316802	16.4291
4037	1	-530.9491	0	-530.9491	0.3892928	360.6498
4038	0	-111.1025	0	-111.1025	9.360521	15.81614
4039	1	-546.1167	0	-546.1167	0.3144744	403.1109
4040	0	-91.65704	0	-91.65704	8.210944	13.53588
4041	1	-544.7243	0	-544.7243	0.3485647	399.5331
4042	0	-112.8802	0	-112.8802	7.690894	16.07569
4043	1	-572.1103	0	-572.1103	0.2547901	488.0923
4044	0	-105.0734	0	-105.0734	8.603762	15.20136
4045	1	-553.5565	0	-553.5565	0.2804838	423.4557
4046	0	-121.9178	0	-121.9178	8.129946	17.23024
4047	1	-522.4722	0	-522.4722	0.4065581	338.8848
4048	0	-75.95107	0	-75.95107	10.11279	12.18071
4049	1	-498.0929	0	-498.0929	0.4915357	282.7956
4050	0	-36.8177	0	-36.8177	13.86154	9.080209
4051	1	-454.9186	0	-454.9186	0.6092192	204.8248
4052	0	-40.71276	0	-40.71276	13.29742	9.345014
4053	1	-450.2054	0	-450.2054	0.7368433	197.7639
4054	0	-13.03591	0	-13.03591	17.3276	7.590221
4055	1	-421.9735	0	-421.9735	0.8475939	160.8914
4056	0	-28.26244	0	-28.26244	15.03935	8.516617
4057	1	-402.0809	0	-402.0809	0.980589	138.8226
4058	0	-50.99621	0	-50.99621	12.03039	10.08141
4059	1	-423.7055	0	-423.7055	0.905436	162.3561
4060	0	-39.33649	0	-39.33649	14.98829	9.254526
4061	1	-425.8393	0	-425.8393	0.7101103	163.8779
4062	0	4.977109	0	4.977109	19.98672	6.616847
4063	1	-427.7804	0	-427.7804	0.8341471	167.8616
4064	0	-21.75034	0	-21.75034	16.61887	8.10757
4065	1	-471.5135	0	-471.5135	0.6041411	232.1462
4066	0	-18.74237	0	-18.74237	16.93658	7.925073
4067	1	-524.9701	0	-524.9701	0.4031355	345.1287
4068	0	6.859265	0	6.859265	21.13381	6.514269
4069	1	-495.2592	0	-495.2592	0.4683538	276.8275
4070	0	9.923827	0	9.923827	21.39699	6.366545
4071	1	-512.5552	0	-512.5552	0.461301	314.1163
4072	0	-10.737	0	-10.737	20.94733	7.356946
4073	1	-479.174	0	-479.174	0.573603	245.6633
4074	0	34.65475	0	34.65475	24.43232	5.271524
4075	1	-480.9456	0	-480.9456	0.5374897	249.1458
4076	0	59.89341	0	59.89341	35.46804	4.276178
4077	1	-477.464	0	-477.464	0.5590148	242.7992
4078	0	63.44164	0	63.44164	35.00443	4.183353
4079	1	-451.6075	0	-451.6075	0.6481247	200.3032
4080	0	83.53333	0	83.53333	37.15438	3.605528
4081	1	-457.4665	0	-457.4665	0.682337	209.0142
4082	0	56.65	0	56.65	25.28488	4.400268
4083	1	-442.6678	0	-442.6678	0.7450659	187.4733
4084	0	65.10718	0	65.10718	28.66129	4.153644
4085	1	-432.4183	0	-432.4183	0.8084914	173.7148
4086	0	38.85058	0	38.85058	27.51882	5.088971
4087	1	-460.5633	0	-460.5633	0.5870408	213.6581
4088	0	13.43663	0	13.43663	23.50591	6.167833
4089	1	-470.288	0	-470.288	0.5198437	228.4393
4090	0	22.2944	0	22.2944	23.72543	5.788463
4091	1	-491.6797	0	-491.6797	0.4802778	269.5632
4092	0	-13.59816	0	-13.59816	18.23582	7.611267
4093	1	-504.2375	0	-504.2375	0.4389274	295.8966
4094	0	10.48863	0	10.48863	20.16291	6.342694
4095	1	-563.6836	0	-563.6836	0.3566256	452.3156
4096	0	4.474766	0	4.474766	17.95261	6.610089
4097	1	-533.3805	0	-533.3805	0.3802131	367.2825
4098	0	-29.12308	0	-29.12308	16.48399	8.556073
4099	1	-504.8827	0	-504.8827	0.390366	293.8356
4100	0	-13.9271	0	-13.9271	17.42378	7.641254
4101	1	-558.1287	0	-558.1287	0.3241561	440.7496
4102	0	-9.911423	0	-9.911423	19.8985	7.365281
4103	1	-604.0985	0	-604.0985	0.2256924	620.243
4104	0	-4.984288	0	-4.984288	19.46702	7.127833
4105	1	-589.5673	0	-589.5673	0.2076243	549.992
4106	0	17.51292	0	17.51292	20.17547	5.994628
4107	1	-584.6358	0	-584.6358	0.2418337	536.9128
4108	0	-4.809232	0	-4.809232	21.74317	7.03924
4109	1	-550.6744	0	-550.6744	0.343632	416.9873
4110	0	10.21874	0	10.21874	21.61634	6.349966
4111	1	-590.2763	0	-590.2763	0.2261641	559.0792
4112	0	15.04174	0	15.04174	20.77756	6.125119
4113	1	-549.7939	0	-549.7939	0.3428281	414.4749
4114	0	-32.75727	0	-32.75727	14.33627	8.80678
4115	1	-570.6324	0	-570.6324	0.2703883	484.1248
4116	0	-57.35886	0	-57.35886	12.23835	10.61565
4117	1	-551.6526	0	-551.6526	0.3261535	420.7358
4118	0	-81.71357	0	-81.71357	11.70979	12.67473
4119	1	-577.8655	0	-577.8655	0.2710637	510.8448
4120	0	-50.64073	0	-50.64073	11.21532	9.952449
4121	1	-592.8528	0	-592.8528	0.2524374	569.851
4122	0	-97.22074	0	-97.22074	10.99131	14.14945
4123	1	-566.1273	0	-566.1273	0.2643909	466.6185
4124	0	-101.419	0	-101.419	8.895583	14.79152
4125	1	-570.982	0	-570.982	0.2846325	485.4657
4126	0	-94.69723	0	-94.69723	10.198	14.02656
4127	1	-588.0255	0	-588.0255	0.2330759	550.2734
4128	0	-99.00459	0	-99.00459	9.301506	14.52533
4129	1	-589.511	0	-589.511	0.2443474	557.0524
4130	0	-73.98346	0	-73.98346	10.80423	12.03265
4131	1	-670.9358	0	-670.9358	0.1373083	1017.794
4132	0	-79.3799	0	-79.3799	11.32982	12.50747
4133	1	-683.4964	0	-683.4964	0.1299264	1114.889
4134	0	-49.74241	0	-49.74241	11.67141	9.939817
4135	1	-732.95	0	-732.95	0.1027475	1582.802
4136	0	-63.66414	0	-63.66414	11.14581	11.10892
4137	1	-771.9511	0	-771.9511	0.06825829	2145.163
4138	0	-87.15868	0	-87.15868	8.980736	13.2047
4139	1	-740.7165	0	-740.7165	0.07058026	1696.027
4140	0	-109.122	0	-109.122	8.606112	15.67188
4141	1	-711.074	0	-711.074	0.08685139	1359.4
4142	0	-144.0589	0	-144.0589	6.699843	20.35713
4143	1	-761.7527	0	-761.7527	0.07084522	1993.756
4144	0	-180.1695	0	-180.1695	4.307	26.31299
4145	1	-759.114	0	-759.114	0.07132214	1956.125
4146	0	-226.2335	0	-226.2335	3.656893	37.58228
4147	1	-732.8591	0	-732.8591	0.09461223	1600.256
4148	0	-233.2076	0	-233.2076	3.748303	39.4107
4149	1	-762.655	0	-762.655	0.06934653	2008.236
4150	0	-212.3318	0	-212.3318	3.704677	33.81555
4151	1	-806.5741	0	-806.5741	0.05016372	2780.315
4152	0	-206.5167	0	-206.5167	4.048703	32.44987
4153	1	-796.9822	0	-796.9822	0.04949577	2587.482
4154	0	-212.2688	0	-212.2688	4.212059	33.81701
4155	1	-802.1069	0	-802.1069	0.05587123	2676.687
4156	0	-219.7742	0	-219.7742	3.449079	35.69595
4157	1	-786.1106	0	-786.1106	0.05160108	2380.201
4158	0	-165.1137	0	-165.1137	5.801474	23.81945
